"11349","China","Government of China","135","","ETIM","1156","","1","East Turkestan","2008","1","0","3","1990-04-05","1","2008-08-10","1","1","2008-08-29","","710","","","","710","3","23.1"
"11350","Bangladesh","Government of Bangladesh","143","","PBCP, PBCP-J","1165, 805","","2","","2005","1","0","3","1994-04-24","1","2005-02-08","1","0","","","771","","","","771","3","23.1"
"11350","Bangladesh","Government of Bangladesh","143","","PBCP-J","1165","","2","","2006","1","0","3","1994-04-24","1","2005-02-08","1","1","2006-12-22","","771","","","","771","3","23.1"
"11447","Ethiopia","Government of Ethiopia","97","","IGLF","1115","","1","Hararghe","1991","1","0","3","1991-10-10","2","1991-10-10","2","1","1991-10-10","","530","","","","530","4","23.1"
"11475","Myanmar (Burma)","Government of Myanmar (Burma)","144","","NSCN-K","224","","1","Nagaland","1991","1","0","3","1991-12-31","3","1991-12-31","3","1","1991-12-31","","775","","","","775","3","23.1"
"11475","Myanmar (Burma)","Government of Myanmar (Burma)","144","","NSCN-K","224","","1","Nagaland","1995","1","0","3","1991-12-31","3","1995-04-17","3","1","1995-05-03","","775","","","","775","3","23.1"
"11475","Myanmar (Burma)","Government of Myanmar (Burma)","144","","NSCN-K","224","","1","Nagaland","2000","1","0","3","1991-12-31","3","2000-02-28","3","0","","","775","","","","775","3","23.1"
"11475","Myanmar (Burma)","Government of Myanmar (Burma)","144","","NSCN-K","224","","1","Nagaland","2001","1","0","3","1991-12-31","3","2000-02-28","3","1","2001-05-18","","775","","","","775","3","23.1"
"11475","Myanmar (Burma)","Government of Myanmar (Burma)","144","","NSCN-K","224","","1","Nagaland","2005","1","0","3","1991-12-31","3","2005-01-31","3","0","","","775","","","","775","3","23.1"
"11475","Myanmar (Burma)","Government of Myanmar (Burma)","144","","NSCN-K","224","","1","Nagaland","2006","1","0","3","1991-12-31","3","2005-01-31","3","0","","","775","","","","775","3","23.1"
"11475","Myanmar (Burma)","Government of Myanmar (Burma)","144","","NSCN-K","224","","1","Nagaland","2007","1","0","3","1991-12-31","3","2005-01-31","3","1","2007-02-15","","775","","","","775","3","23.1"
"11487","Malaysia","Government of Malaysia","152","","Sultanate of Sulu","4006","","1","Sabah","2013","1","0","3","2013-03-01","1","2013-03-02","1","1","2013-04-24","","820","","","","820","3","23.1"
